date,revenue,dayofweek,month,quarter,year,is_weekend,day,lag_7,lag_14,lag_30,rolling_mean_7,rolling_mean_14,rolling_mean_30,rolling_std_7
2022-08-14,781.5,6,8,3,2022,1,14,1505.0,1438.5,1343.5,1599.0714285714287,1305.607142857143,1329.2666666666667,250.3310189481497
2022-08-15,2648.5,0,8,3,2022,0,15,1303.0,1801.0,1617.5,1495.7142857142858,1258.6785714285713,1310.5333333333333,400.16422224120026
2022-08-16,817.0,1,8,3,2022,0,16,1907.0,441.5,966.0,1687.9285714285713,1319.2142857142858,1344.9,576.4749509281551
2022-08-17,570.0,2,8,3,2022,0,17,1697.5,1333.5,938.5,1532.2142857142858,1346.0357142857142,1339.9333333333334,649.9661438069202
2022-08-18,2011.0,3,8,3,2022,0,18,1268.5,646.5,1387.5,1371.142857142857,1291.5,1327.65,736.1685560095209
2022-08-19,1910.0,4,8,3,2022,0,19,1666.0,668.0,877.0,1477.2142857142858,1388.9642857142858,1348.4333333333334,771.5556178452539
2022-08-20,1945.5,5,8,3,2022,1,20,1846.5,756.0,2791.5,1512.0714285714287,1477.6785714285713,1382.8666666666666,786.8657990498035
2022-08-21,851.5,6,8,3,2022,1,21,781.5,1505.0,751.0,1526.2142857142858,1562.642857142857,1354.6666666666667,794.7289295279061
2022-08-22,1133.0,0,8,3,2022,0,22,2648.5,1303.0,1930.5,1536.2142857142858,1515.9642857142858,1358.0166666666667,784.1666944992658
2022-08-23,745.5,1,8,3,2022,0,23,817.0,1907.0,1679.0,1319.7142857142858,1503.8214285714287,1331.4333333333334,617.3600959693122
2022-08-24,2608.0,2,8,3,2022,0,24,570.0,1697.5,1173.5,1309.5,1420.857142857143,1300.3166666666666,627.5708459342794
2022-08-25,1264.0,3,8,3,2022,0,25,2011.0,1268.5,1381.5,1600.642857142857,1485.892857142857,1348.1333333333334,696.2954182843727
2022-08-26,1970.0,4,8,3,2022,0,26,1910.0,1666.0,1222.5,1493.9285714285713,1485.5714285714287,1344.2166666666667,679.9734938811604
2022-08-27,1548.0,5,8,3,2022,1,27,1945.5,1846.5,1325.0,1502.5,1507.2857142857142,1369.1333333333334,686.4398492706165
2022-08-28,225.0,6,8,3,2022,1,28,851.5,781.5,1159.0,1445.7142857142858,1485.9642857142858,1376.5666666666666,659.6017647757154
2022-08-29,1594.0,0,8,3,2022,0,29,1133.0,2648.5,1056.0,1356.2142857142858,1446.2142857142858,1345.4333333333334,784.3710780588729
2022-08-30,1132.0,1,8,3,2022,0,30,745.5,817.0,1438.5,1422.0714285714287,1370.892857142857,1363.3666666666666,781.8551884551806
2022-08-31,739.0,2,8,3,2022,0,31,2608.0,570.0,1801.0,1477.2857142857142,1393.392857142857,1353.15,738.5613750812487
2022-09-01,1712.0,3,9,3,2022,0,1,1264.0,2011.0,441.5,1210.2857142857142,1405.4642857142858,1317.75,583.1474125484098
2022-09-02,3256.0,4,9,3,2022,0,2,1970.0,1910.0,1333.5,1274.2857142857142,1384.107142857143,1360.1,613.8030939114258
2022-09-03,2015.5,5,9,3,2022,1,3,1548.0,1945.5,646.5,1458.0,1480.25,1424.1833333333334,954.5890913546696
2022-09-04,682.5,6,9,3,2022,1,4,225.0,851.5,668.0,1524.7857142857142,1485.25,1469.8166666666666,978.0018684858966
2022-09-05,2013.5,0,9,3,2022,0,5,1594.0,1133.0,756.0,1590.142857142857,1473.1785714285713,1470.3,887.79008002482
2022-09-06,1804.0,1,9,3,2022,0,6,1132.0,745.5,1505.0,1650.0714285714287,1536.0714285714287,1512.2166666666667,902.1366964311002
2022-09-07,938.0,2,9,3,2022,0,7,739.0,2608.0,1303.0,1746.0714285714287,1611.6785714285713,1522.1833333333334,873.1063045515242
2022-09-08,1622.0,3,9,3,2022,0,8,1712.0,1264.0,1907.0,1774.5,1492.392857142857,1510.0166666666667,837.3586447872858
2022-09-09,1757.5,4,9,3,2022,0,9,3256.0,1970.0,1697.5,1761.642857142857,1517.9642857142858,1500.5166666666667,839.1672317584515
2022-09-10,1339.0,5,9,3,2022,1,10,2015.5,1548.0,1268.5,1547.5714285714287,1502.7857142857142,1502.5166666666667,527.7843174198014
2022-09-11,1607.5,6,9,3,2022,1,11,682.5,225.0,1666.0,1450.9285714285713,1487.857142857143,1504.8666666666666,488.2799255696323
2022-09-12,1385.5,0,9,3,2022,0,12,2013.5,1594.0,1846.5,1583.0714285714287,1586.607142857143,1502.9166666666667,351.73468085232315
2022-09-13,1032.0,1,9,3,2022,0,13,1804.0,1132.0,781.5,1493.357142857143,1571.7142857142858,1487.55,299.92467308277503
2022-09-14,1934.0,2,9,3,2022,0,14,938.0,739.0,2648.5,1383.0714285714287,1564.5714285714287,1495.9,308.4746651633145
2022-09-15,1914.0,3,9,3,2022,0,15,1622.0,1712.0,817.0,1525.357142857143,1649.9285714285713,1472.0833333333333,298.5121039262498
2022-09-16,128.5,4,9,3,2022,0,16,1757.5,3256.0,570.0,1567.0714285714287,1664.357142857143,1508.65,332.7110143166574
2022-09-17,1661.5,5,9,3,2022,1,17,1339.0,2015.5,2011.0,1334.357142857143,1440.9642857142858,1493.9333333333334,621.5991282092311
2022-09-18,1256.0,6,9,3,2022,1,18,1607.5,682.5,1910.0,1380.4285714285713,1415.6785714285713,1482.2833333333333,633.8316961525505
2022-09-19,1310.5,0,9,3,2022,0,19,1385.5,2013.5,1945.5,1330.2142857142858,1456.642857142857,1460.4833333333333,626.7278022357378
2022-09-20,1131.5,1,9,3,2022,0,20,1032.0,1804.0,851.5,1319.5,1406.4285714285713,1439.3166666666666,626.2660510251746
2022-09-21,1662.5,2,9,3,2022,0,21,1934.0,938.0,1133.0,1333.7142857142858,1358.392857142857,1448.65,619.7483936474313
2022-09-22,853.0,3,9,3,2022,0,22,1914.0,1622.0,745.5,1294.9285714285713,1410.142857142857,1466.3,583.3459828560455
2022-09-23,2029.0,4,9,3,2022,0,23,128.5,1757.5,2608.0,1143.357142857143,1355.2142857142858,1469.8833333333334,531.1919548121404
2022-09-24,1250.5,5,9,3,2022,1,24,1661.5,1339.0,1264.0,1414.857142857143,1374.607142857143,1450.5833333333333,394.0033538653482
2022-09-25,1268.5,6,9,3,2022,1,25,1256.0,1607.5,1970.0,1356.142857142857,1368.2857142857142,1450.1333333333334,381.54965975236144
2022-09-26,1906.5,0,9,3,2022,0,26,1310.5,1385.5,1548.0,1357.9285714285713,1344.0714285714287,1426.75,381.0317603310153
2022-09-27,1860.0,1,9,3,2022,0,27,1131.5,1032.0,225.0,1443.0714285714287,1381.2857142857142,1438.7,431.86556825894206
2022-09-28,1297.5,2,9,3,2022,0,28,1662.5,1934.0,1594.0,1547.142857142857,1440.4285714285713,1493.2,432.0462662614689
2022-09-29,2306.0,3,9,3,2022,0,29,853.0,1914.0,1132.0,1495.0,1394.9642857142858,1483.3166666666666,437.7910460482259
2022-09-30,1179.0,4,9,3,2022,0,30,2029.0,128.5,739.0,1702.5714285714287,1422.9642857142858,1522.45,426.98979579644015
2022-10-01,1628.0,5,10,4,2022,1,1,1250.5,1661.5,1712.0,1581.142857142857,1498.0,1537.1166666666666,439.37054542888524
2022-10-02,1553.0,6,10,4,2022,1,2,1268.5,1256.0,3256.0,1635.0714285714287,1495.607142857143,1534.3166666666666,414.4859696631708
2022-10-03,1619.0,0,10,4,2022,0,3,1906.5,1310.5,2015.5,1675.7142857142858,1516.8214285714287,1477.55,385.4845281312485
2022-10-04,766.0,1,10,4,2022,0,4,1860.0,1131.5,682.5,1634.642857142857,1538.857142857143,1464.3333333333333,371.87281812084996
2022-10-05,361.0,2,10,4,2022,0,5,1297.5,1662.5,2013.5,1478.357142857143,1512.75,1467.1166666666666,476.53512587266437
2022-10-06,1398.0,3,10,4,2022,0,6,2306.0,853.0,1804.0,1344.5714285714287,1419.7857142857142,1412.0333333333333,639.4009845532137
2022-10-07,1258.0,4,10,4,2022,0,7,1179.0,2029.0,938.0,1214.857142857143,1458.7142857142858,1398.5,485.4089096048912
2022-10-08,866.0,5,10,4,2022,1,8,1628.0,1250.5,1622.0,1226.142857142857,1403.642857142857,1409.1666666666667,485.3546567790844
2022-10-09,1402.5,6,10,4,2022,1,9,1553.0,1268.5,1757.5,1117.2857142857142,1376.1785714285713,1383.9666666666667,465.2381878442175
2022-10-10,1398.0,0,10,4,2022,0,10,1619.0,1906.5,1339.0,1095.7857142857142,1385.75,1372.1333333333334,444.77408658243354
2022-10-11,1659.5,1,10,4,2022,0,11,766.0,1860.0,1607.5,1064.2142857142858,1349.4285714285713,1374.1,407.7472518957932
2022-10-12,942.5,2,10,4,2022,0,12,361.0,1297.5,1385.5,1191.857142857143,1335.107142857143,1375.8333333333333,437.5940579164776
2022-10-13,1174.5,3,10,4,2022,0,13,1398.0,2306.0,1032.0,1274.9285714285713,1309.75,1361.0666666666666,280.618576922993
2022-10-14,1287.5,4,10,4,2022,0,14,1258.0,1179.0,1934.0,1243.0,1228.9285714285713,1365.8166666666666,276.9729228643118
2022-10-15,784.5,5,10,4,2022,1,15,866.0,1628.0,1914.0,1247.2142857142858,1236.6785714285713,1344.2666666666667,277.4631893217034
2022-10-16,1607.0,6,10,4,2022,1,16,1402.5,1553.0,128.5,1235.5714285714287,1176.4285714285713,1306.6166666666666,297.1380751675654
2022-10-17,1253.0,0,10,4,2022,0,17,1398.0,1619.0,1661.5,1264.7857142857142,1180.2857142857142,1355.9,325.02972391547735
2022-10-18,2052.0,1,10,4,2022,0,18,1659.5,766.0,1256.0,1244.0714285714287,1154.142857142857,1342.2833333333333,319.7017397214979
2022-10-19,1254.0,2,10,4,2022,0,19,942.5,361.0,1310.5,1300.142857142857,1246.0,1368.8166666666666,422.57442286198875
2022-10-20,82.5,3,10,4,2022,0,20,1174.5,1398.0,1131.5,1344.642857142857,1309.7857142857142,1366.9333333333334,394.075681636336
2022-10-21,1772.5,4,10,4,2022,0,21,1287.5,1258.0,1662.5,1188.642857142857,1215.8214285714287,1331.9666666666667,622.5589472950677
2022-10-22,1453.5,5,10,4,2022,1,22,784.5,866.0,853.0,1257.9285714285713,1252.5714285714287,1335.6333333333334,661.1846331000283
2022-10-23,1500.0,6,10,4,2022,1,23,1607.0,1402.5,2029.0,1353.5,1294.5357142857142,1355.65,628.9100359616892
2022-10-24,1771.5,0,10,4,2022,0,24,1253.0,1398.0,1250.5,1338.2142857142858,1301.5,1338.0166666666667,622.994305561379
2022-10-25,1623.0,1,10,4,2022,0,25,2052.0,1659.5,1268.5,1412.2857142857142,1328.1785714285713,1355.3833333333334,641.7165039396847
2022-10-26,976.5,2,10,4,2022,0,26,1254.0,942.5,1906.5,1351.0,1325.5714285714287,1367.2,588.7380572037109
2022-10-27,500.0,3,10,4,2022,0,27,82.5,1174.5,1860.0,1311.357142857143,1328.0,1336.2,605.4633703678059
2022-10-28,1665.0,4,10,4,2022,0,28,1772.5,1287.5,1297.5,1371.0,1279.8214285714287,1290.8666666666666,469.54321774819977
2022-10-29,1049.0,5,10,4,2022,1,29,1453.5,784.5,2306.0,1355.642857142857,1306.7857142857142,1303.1166666666666,455.77916018302426
2022-10-30,934.0,6,10,4,2022,1,30,1500.0,1607.0,1179.0,1297.857142857143,1325.6785714285713,1261.2166666666667,466.81319553308424
2022-10-31,763.5,0,10,4,2022,0,31,1771.5,1253.0,1628.0,1217.0,1277.607142857143,1253.05,474.91271127790776
2022-11-01,1185.5,1,11,4,2022,0,1,1623.0,2052.0,1553.0,1073.0,1242.642857142857,1224.2333333333333,429.39734900594505
2022-11-02,1368.5,2,11,4,2022,0,2,976.5,1254.0,1619.0,1010.5,1180.75,1211.9833333333333,362.6534158118465
2022-11-03,1265.5,3,11,4,2022,0,3,500.0,82.5,766.0,1066.5,1188.9285714285713,1203.6333333333334,386.0399374848843
2022-11-04,2460.5,4,11,4,2022,0,4,1665.0,1772.5,361.0,1175.857142857143,1273.4285714285713,1220.2833333333333,296.96432365489557
2022-11-05,2685.5,5,11,4,2022,1,5,1049.0,1453.5,1398.0,1289.5,1322.5714285714287,1290.2666666666667,555.2432650049285
2022-11-06,532.5,6,11,4,2022,1,6,934.0,1500.0,1258.0,1523.2857142857142,1410.5714285714287,1333.1833333333334,748.1260954958761
2022-11-07,1297.0,0,11,4,2022,0,7,763.5,1771.5,866.0,1465.9285714285713,1341.4642857142858,1309.0,813.3803655410051
2022-11-08,1228.0,1,11,4,2022,0,8,1185.5,1623.0,1402.5,1542.142857142857,1307.5714285714287,1323.3666666666666,759.8241416212544
2022-11-09,572.0,2,11,4,2022,0,9,1368.5,976.5,1398.0,1548.2142857142858,1279.357142857143,1317.55,756.662620610118
2022-11-10,993.0,3,11,4,2022,0,10,1265.5,500.0,1659.5,1434.4285714285713,1250.4642857142858,1290.0166666666667,843.1386515362025
2022-11-11,1325.5,4,11,4,2022,0,11,2460.5,1665.0,942.5,1395.5,1285.6785714285713,1267.8,858.3910336592915
2022-11-12,837.5,5,11,4,2022,1,12,2685.5,1049.0,1174.5,1233.357142857143,1261.4285714285713,1280.5666666666666,719.6820892059283
2022-11-13,1285.5,6,11,4,2022,1,13,532.5,934.0,1287.5,969.3571428571429,1246.3214285714287,1269.3333333333333,333.6080177750677
2022-11-14,983.0,0,11,4,2022,0,14,1297.0,763.5,784.5,1076.9285714285713,1271.4285714285713,1269.2666666666667,287.4794816694796
2022-11-15,1921.0,1,11,4,2022,0,15,1228.0,1185.5,1607.0,1032.0714285714287,1287.107142857143,1275.8833333333334,271.469063395726
2022-11-16,1869.5,2,11,4,2022,0,16,572.0,1368.5,1253.0,1131.0714285714287,1339.642857142857,1286.35,433.08423243169756
2022-11-17,1329.5,3,11,4,2022,0,17,993.0,1265.5,2052.0,1316.4285714285713,1375.4285714285713,1306.9,431.5836562949905
2022-11-18,1163.0,4,11,4,2022,0,18,1325.5,2460.5,1254.0,1364.5,1380.0,1282.8166666666666,407.63044946781565
2022-11-19,849.5,5,11,4,2022,1,19,837.5,2685.5,82.5,1341.2857142857142,1287.3214285714287,1279.7833333333333,414.78597464464104
2022-11-20,2482.5,6,11,4,2022,1,20,1285.5,532.5,1772.5,1343.0,1156.1785714285713,1305.35,412.37462741217894
2022-11-21,889.5,0,11,4,2022,0,21,983.0,1297.0,1453.5,1514.0,1295.4642857142858,1329.0166666666667,593.1250570776228
2022-11-22,1052.5,1,11,4,2022,0,22,1921.0,1228.0,1500.0,1500.642857142857,1266.357142857143,1310.2166666666667,607.9438511823902
2022-11-23,1068.0,2,11,4,2022,0,23,1869.5,572.0,1771.5,1376.5714285714287,1253.8214285714287,1295.3,596.370999502507
2022-11-24,1862.0,3,11,4,2022,0,24,1329.5,993.0,1623.0,1262.0714285714287,1289.25,1271.85,561.903938155167
2022-11-25,1197.5,4,11,4,2022,0,25,1163.0,1325.5,976.5,1338.142857142857,1351.3214285714287,1279.8166666666666,606.8052758975839
2022-11-26,1350.0,5,11,4,2022,1,26,849.5,837.5,500.0,1343.0714285714287,1342.1785714285713,1287.1833333333334,605.2838472273037
2022-11-27,1521.0,6,11,4,2022,1,27,2482.5,1285.5,1665.0,1414.5714285714287,1378.7857142857142,1315.5166666666667,565.5175674084928
2022-11-28,1659.0,0,11,4,2022,0,28,889.5,983.0,1049.0,1277.2142857142858,1395.607142857143,1310.7166666666667,331.07084553295374
2022-11-29,1782.0,1,11,4,2022,0,29,1052.5,1921.0,934.0,1387.142857142857,1443.892857142857,1331.05,307.8136224900976
2022-11-30,1240.5,2,11,4,2022,0,30,1068.0,1869.5,763.5,1491.357142857143,1433.9642857142858,1359.3166666666666,298.997591167236
2022-12-01,1001.5,3,12,4,2022,0,1,1862.0,1329.5,1185.5,1516.0,1389.0357142857142,1375.2166666666667,263.2630180383616
2022-12-02,1582.5,4,12,4,2022,0,2,1197.5,1163.0,1368.5,1393.0714285714287,1365.607142857143,1369.0833333333333,275.3962945422817
2022-12-03,1666.0,5,12,4,2022,1,3,1350.0,849.5,1265.5,1448.0714285714287,1395.5714285714287,1376.2166666666667,268.17864514962
2022-12-04,1227.0,6,12,4,2022,1,4,1521.0,2482.5,2460.5,1493.2142857142858,1453.892857142857,1389.5666666666666,275.41738887593533
2022-12-05,989.0,0,12,4,2022,0,5,1659.0,889.5,2685.5,1451.2142857142858,1364.2142857142858,1348.45,292.369181165249
2022-12-06,143.0,1,12,4,2022,0,6,1782.0,1052.5,532.5,1355.5,1371.3214285714287,1291.9,321.25197794462446
2022-12-07,980.5,2,12,4,2022,0,7,1240.5,1068.0,1297.0,1121.357142857143,1306.357142857143,1278.9166666666667,503.9363149484365
2022-12-08,1767.0,3,12,4,2022,0,8,1001.5,1862.0,1228.0,1084.2142857142858,1300.107142857143,1268.3666666666666,503.2725286514638
2022-12-09,1291.5,4,12,4,2022,0,9,1582.5,1197.5,572.0,1193.5714285714287,1293.3214285714287,1286.3333333333333,562.041103817997
2022-12-10,3106.0,5,12,4,2022,1,10,1666.0,1350.0,993.0,1152.0,1300.0357142857142,1310.3166666666666,538.7591453206775
2022-12-11,2350.0,6,12,4,2022,1,11,1227.0,1521.0,1325.5,1357.7142857142858,1425.4642857142858,1380.75,912.8033677059032
2022-12-12,917.0,0,12,4,2022,0,12,989.0,1659.0,837.5,1518.142857142857,1484.6785714285713,1414.9,982.059346233113
2022-12-13,1997.5,1,12,4,2022,0,13,143.0,1782.0,1285.5,1507.857142857143,1431.6785714285713,1417.55,988.8784351596559
2022-12-14,608.5,2,12,4,2022,0,14,980.5,1240.5,983.0,1772.7857142857142,1447.0714285714287,1441.2833333333333,790.8738235407113
2022-12-15,408.0,3,12,4,2022,0,15,1767.0,1001.5,1921.0,1719.642857142857,1401.9285714285713,1428.8,862.26096756752
2022-12-16,1531.0,4,12,4,2022,0,16,1291.5,1582.5,1869.5,1525.5,1359.5357142857142,1378.3666666666666,992.9155721073837
2022-12-17,1018.0,5,12,4,2022,1,17,3106.0,1666.0,1329.5,1559.7142857142858,1355.857142857143,1367.0833333333333,987.6207038949236
2022-12-18,1184.0,6,12,4,2022,1,18,2350.0,1227.0,1163.0,1261.4285714285713,1309.5714285714287,1356.7,722.4959301252976
2022-12-19,102.5,0,12,4,2022,0,19,917.0,989.0,849.5,1094.857142857143,1306.5,1357.4,541.4159456374334
2022-12-20,561.0,1,12,4,2022,0,20,1997.5,143.0,2482.5,978.5,1243.1785714285713,1332.5,660.4485849279514
2022-12-21,378.5,2,12,4,2022,0,21,608.5,980.5,889.5,773.2857142857143,1273.0357142857142,1268.45,493.00252341670466
2022-12-22,1543.5,3,12,4,2022,0,22,408.0,1767.0,1052.5,740.4285714285714,1230.0357142857142,1251.4166666666667,513.0713423890998
2022-12-23,1698.0,4,12,4,2022,0,23,1531.0,1291.5,1068.0,902.6428571428571,1214.0714285714287,1267.7833333333333,567.1087281322777
2022-12-24,781.5,5,12,4,2022,1,24,1018.0,3106.0,1862.0,926.5,1243.107142857143,1288.7833333333333,600.4789754854038
2022-12-25,1435.5,6,12,4,2022,1,25,1184.0,2350.0,1197.5,892.7142857142857,1077.0714285714287,1252.7666666666667,601.1256702458909
2022-12-26,772.5,0,12,4,2022,0,26,102.5,917.0,1350.0,928.6428571428571,1011.75,1260.7,628.3371384247549
2022-12-27,1393.5,1,12,4,2022,0,27,561.0,1997.5,1521.0,1024.357142857143,1001.4285714285714,1241.45,523.8615206876171
2022-12-28,1420.0,2,12,4,2022,0,28,378.5,608.5,1659.0,1143.2857142857142,958.2857142857143,1237.2,494.8305987189669
2022-12-29,879.0,3,12,4,2022,0,29,1543.5,408.0,1782.0,1292.0714285714287,1016.25,1229.2333333333333,366.48265404284183
2022-12-30,1766.5,4,12,4,2022,0,30,1698.0,1531.0,1240.5,1197.142857142857,1049.892857142857,1199.1333333333334,376.4281377064453
2022-12-31,1701.0,5,12,4,2022,1,31,781.5,1018.0,1001.5,1206.9285714285713,1066.7142857142858,1216.6666666666667,392.1794262591449
2023-01-01,1532.0,6,1,1,2023,1,1,1435.5,1184.0,1582.5,1338.2857142857142,1115.5,1239.9833333333333,379.7285057712123
2023-01-02,822.5,0,1,1,2023,0,2,772.5,102.5,1666.0,1352.0714285714287,1140.357142857143,1238.3,385.5530041999654
2023-01-03,1973.0,1,1,1,2023,0,3,1393.5,561.0,1227.0,1359.2142857142858,1191.7857142857142,1210.1833333333334,373.29443887531676
2023-01-04,1023.5,2,1,1,2023,0,4,1420.0,378.5,989.0,1442.0,1292.642857142857,1235.05,440.3929116898523
2023-01-05,1285.5,3,1,1,2023,0,5,879.0,1543.5,143.0,1385.357142857143,1338.7142857142858,1236.2,468.30809964218605
2023-01-06,1930.0,4,1,1,2023,0,6,1766.5,1698.0,980.5,1443.4285714285713,1320.2857142857142,1274.2833333333333,417.5010407742937
2023-01-07,765.5,5,1,1,2023,1,7,1701.0,781.5,1767.0,1466.7857142857142,1336.857142857143,1305.9333333333334,442.41768133959573
2023-01-08,1483.0,6,1,1,2023,1,8,1532.0,1435.5,1291.5,1333.142857142857,1335.7142857142858,1272.55,497.71525613595145
2023-01-09,1347.5,0,1,1,2023,0,9,822.5,772.5,3106.0,1326.142857142857,1339.107142857143,1278.9333333333334,494.78831452498525
2023-01-10,2145.5,1,1,1,2023,0,10,1973.0,1393.5,2350.0,1401.142857142857,1380.1785714285713,1220.3166666666666,442.7786988897226
2023-01-11,843.5,2,1,1,2023,0,11,1023.5,1420.0,917.0,1425.7857142857142,1433.892857142857,1213.5,482.89300550111943
2023-01-12,1401.5,3,1,1,2023,0,12,1285.5,879.0,1997.5,1400.0714285714287,1392.7142857142858,1211.05,511.81184926456956
2023-01-13,1996.5,4,1,1,2023,0,13,1930.0,1766.5,608.5,1416.642857142857,1430.0357142857142,1191.1833333333334,509.35602433249863
2023-01-14,2788.0,5,1,1,2023,1,14,765.5,1701.0,408.0,1426.142857142857,1446.4642857142858,1237.45,521.0131727609922
2023-01-15,1972.5,6,1,1,2023,1,15,1483.0,1532.0,1531.0,1715.0714285714287,1524.107142857143,1316.7833333333333,640.6476169062191
2023-01-16,1124.0,0,1,1,2023,0,16,1347.5,822.5,1018.0,1785.0,1555.5714285714287,1331.5,637.8033265304688
2023-01-17,1950.5,1,1,1,2023,0,17,2145.5,1973.0,1184.0,1753.0714285714287,1577.107142857143,1335.0333333333333,668.2236669316776
2023-01-18,3036.0,2,1,1,2023,0,18,843.5,1023.5,102.5,1725.2142857142858,1575.5,1360.5833333333333,653.029214324982
2023-01-19,928.5,3,1,1,2023,0,19,1401.5,1285.5,561.0,2038.4285714285713,1719.25,1458.3666666666666,684.677504898681
2023-01-20,1662.5,4,1,1,2023,0,20,1996.5,1930.0,378.5,1970.857142857143,1693.75,1470.6166666666666,775.3495832142261
2023-01-21,832.0,5,1,1,2023,1,21,2788.0,765.5,1543.5,1923.142857142857,1674.642857142857,1513.4166666666667,783.7401628455318
2023-01-22,1756.0,6,1,1,2023,1,22,1972.5,1483.0,1698.0,1643.7142857142858,1679.392857142857,1489.7,772.6086146481734
2023-01-23,1948.0,0,1,1,2023,0,23,1124.0,1347.5,781.5,1612.7857142857142,1698.892857142857,1491.6333333333334,761.5068864397988
2023-01-24,1363.0,1,1,1,2023,0,24,1950.5,2145.5,1435.5,1730.5,1741.7857142857142,1530.5166666666667,736.6384232896523
2023-01-25,1208.5,2,1,1,2023,0,25,3036.0,843.5,772.5,1646.5714285714287,1685.892857142857,1528.1,740.8514487045412
2023-01-26,1305.0,3,1,1,2023,0,26,928.5,1401.5,1393.5,1385.5,1711.9642857142858,1542.6333333333334,423.76329870970693
2023-01-27,952.5,4,1,1,2023,0,27,1662.5,1996.5,1420.0,1439.2857142857142,1705.0714285714287,1539.6833333333334,377.4548380427831
2023-01-28,1356.0,5,1,1,2023,1,28,832.0,2788.0,879.0,1337.857142857143,1630.5,1524.1,402.06847616271597
2023-01-29,1443.5,6,1,1,2023,1,29,1756.0,1972.5,1766.5,1412.7142857142858,1528.2142857142858,1540.0,335.4516677981648
2023-01-30,1567.0,0,1,1,2023,0,30,1948.0,1124.0,1701.0,1368.0714285714287,1490.4285714285713,1529.2333333333333,301.197253829255
2023-01-31,2309.5,1,1,1,2023,0,31,1363.0,1950.5,1532.0,1313.642857142857,1522.0714285714287,1524.7666666666667,194.43801803439027
2023-02-01,803.0,2,2,1,2023,0,1,1208.5,3036.0,822.5,1448.857142857143,1547.7142857142858,1550.6833333333334,425.8622345983988
2023-02-02,1931.5,3,2,1,2023,0,2,1305.0,928.5,1973.0,1390.9285714285713,1388.2142857142858,1550.0333333333333,487.17240519240335
2023-02-03,1773.0,4,2,1,2023,0,3,952.5,1662.5,1023.5,1480.4285714285713,1459.857142857143,1548.65,524.8465989038617
2023-02-04,1322.0,5,2,1,2023,1,4,1356.0,832.0,1285.5,1597.642857142857,1467.75,1573.6333333333334,476.7072576789744
2023-02-05,1111.5,6,2,1,2023,1,5,1443.5,1756.0,1930.0,1592.7857142857142,1502.75,1574.85,479.7432348960952
2023-02-06,820.5,0,2,1,2023,0,6,1567.0,1948.0,765.5,1545.357142857143,1456.7142857142858,1547.5666666666666,512.2702504770389
2023-02-07,942.5,1,2,1,2023,0,7,2309.5,1363.0,1483.0,1438.7142857142858,1376.1785714285713,1549.4,580.210511879298
2023-02-08,1133.5,2,2,1,2023,0,8,803.0,1208.5,1347.5,1243.4285714285713,1346.142857142857,1531.3833333333334,454.76563822950044
2023-02-09,1314.0,3,2,1,2023,0,9,1931.5,1305.0,2145.5,1290.642857142857,1340.7857142857142,1524.25,417.00786506228945
2023-02-10,1679.0,4,2,1,2023,0,10,1773.0,952.5,843.5,1202.4285714285713,1341.4285714285713,1496.5333333333333,310.5770742466648
2023-02-11,1264.5,5,2,1,2023,1,11,1322.0,1356.0,1401.5,1189.0,1393.3214285714287,1524.3833333333334,282.5641520079986
2023-02-12,904.0,6,2,1,2023,1,12,1111.5,1443.5,1996.5,1180.7857142857142,1386.7857142857142,1519.8166666666666,278.86494000125595
2023-02-13,937.0,0,2,1,2023,0,13,820.5,1567.0,2788.0,1151.142857142857,1348.25,1483.4,297.8402416125278
2023-02-14,1050.0,1,2,1,2023,0,14,942.5,2309.5,1972.5,1167.7857142857142,1303.25,1421.7,278.9403844824866
2023-02-15,1324.0,2,2,1,2023,0,15,1133.5,803.0,1124.0,1183.142857142857,1213.2857142857142,1390.95,267.1813856860956
2023-02-16,2664.5,3,2,1,2023,0,16,1314.0,1931.5,1950.5,1210.357142857143,1250.5,1397.6166666666666,270.95736354109687
2023-02-17,1198.5,4,2,1,2023,0,17,1679.0,1773.0,3036.0,1403.2857142857142,1302.857142857143,1421.4166666666667,616.9477190939577
2023-02-18,3194.5,5,2,1,2023,1,18,1264.5,1322.0,928.5,1334.642857142857,1261.8214285714287,1360.1666666666667,607.8216373716403
2023-02-19,546.5,6,2,1,2023,1,19,904.0,1111.5,1662.5,1610.357142857143,1395.5714285714287,1435.7,925.4460957778549
2023-02-20,932.0,0,2,1,2023,0,20,937.0,820.5,832.0,1559.2857142857142,1355.2142857142858,1398.5,979.2255808010923
2023-02-21,1471.0,1,2,1,2023,0,21,1050.0,942.5,1756.0,1558.5714285714287,1363.1785714285713,1401.8333333333333,979.7568332912768
2023-02-22,1410.5,2,2,1,2023,0,22,1324.0,1133.5,1948.0,1618.7142857142858,1400.9285714285713,1392.3333333333333,955.9676100310982
2023-02-23,1584.0,3,2,1,2023,0,23,2664.5,1314.0,1363.0,1631.0714285714287,1420.7142857142858,1374.4166666666667,952.0742455542096
2023-02-24,2086.5,4,2,1,2023,0,24,1198.5,1679.0,1208.5,1476.7142857142858,1440.0,1381.7833333333333,837.270409184056
2023-02-25,1023.0,5,2,1,2023,1,25,3194.5,1264.5,1305.0,1603.5714285714287,1469.107142857143,1411.05,855.1721770386071
